Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,29xrTjGPRdxuqu4BAuxcaC1atuoS96J4bPzBzWBf7q1XpEkPBBfqSLNX4cfEB2yVyYBRrnjYw9GRyA7567My66aP,1710773038,2024-03-18T14:43:58,0.000025,,,,,,,Solana,SOL,BP1aVCpGQo9jwFd7NMhbfeyJMWy5LaMpds6t9MJhedmz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.026815
SolTransfer,2YW4LKJymVD9ZcmKbLQpbUhi9eFRuCNfnLMXnoo4QQebvf3ife6jpgU7rE36s1qxNcoHqwXjxcymryhkJuTTLu74,1710772977,2024-03-18T14:42:57,0.000025,,,,,,,Solana,SOL,42M6FxuEQSe7fHtVhYCieDEvBkdwccWpfDAFsckYRnPm,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,5
SolTransfer,2gDz5oiYiPQPFsyF3TBZB3niErTU1tRzDvSrrrqiBTMMErLvFR3TpKG7q8mRJG9mGvJ22hs5M8E79zSpkF1spiuC,1710772968,2024-03-18T14:42:48,0.000025,,,,,,,Solana,SOL,2GXBpPoc4qdpAEF7xth6EHJcfWhvNdTAf2TChfFkwjYP,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,4
SolTransfer,5YRct418Wk9ihE3SP4dFySTpritBp6JKj1z7VQZJscRiL3VoXXorePctSf48kVFsstofqshqVN2S8TKKwn6PeyGz,1710772948,2024-03-18T14:42:28,0.000025,,,,,,,Solana,SOL,5Jgp9R3Wov8h8mYSzy5zZVTN6FHaUid7eFBZWd1QRMkS,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4dGYriBbEaRYX3dYbUL1okSFTkt8uSUYF4n8HY1Px5VamB2QcWVomNMFbaULm8AUrpKGhdxAZ9VB32nJgg1Pg1iB,1710772842,2024-03-18T14:40:42,0.000025,,,,,,,Solana,SOL,9E1q5hPNityHyi5kLbvuifSBeoTncNf4B1CeicfjPJKd,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5KwjtTNSmgD8icnnFkBksWLus6KMswwAUWRGVsZziSidya7azaxM6wMSjYYsKnQ3m2a382bBw1NGyEd8a2m6PPNs,1710772767,2024-03-18T14:39:27,0.000025,,,,,,,Solana,SOL,AcRQZVRh2r6hp4LVLWYxuFEi7wzmLgmnZ1Y2v5G2vA2r,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4YVBgRUtSYEJRxj2GnGNPJiJsJzcHwWHzUEPwTge53NsuuKHKw53hoBuTL4yCoh18Z2PEsGBSAjXtiNGxGVWHccP,1710772690,2024-03-18T14:38:10,0.000025,,,,,,,Solana,SOL,6eJ4jUSJc43JdqbhA38YfiRUnn1KHJgf1bYX9asgy3db,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,3ojT1xrNk9wzo2EMioCUoqeT1fgr9pcQMZ2UMsW8gXzBEzQb1F4MEJrwdAcgdDeqZYC83mFCfyGurx9JzdSC13Xg,1710772675,2024-03-18T14:37:55,0.000025,,,,,,,Solana,SOL,Ecid1LJShcjSiHHiY4NPM4La64HVv8Dcr4oHPXgFryYZ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2Rza8R5G8CshpTjrRHXuK48ahQA9mZ13Z8EMZmdqYy4jPSa65DNwDcA8cEZG3AqwFzFUKBWokNYrEFR4TJ74C1zu,1710772388,2024-03-18T14:33:08,0.000025,,,,,,,Solana,SOL,8Badfp49ER53TbuVEKAZneRpQwx6F5jLLoLdF76GxPJx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2.13
SolTransfer,4vqeuCs5tZjmdLusvJgdDh5DHWmyT2NRYzS41bywGuNGqsWYZi7gTxtDb5kSQo6EFZ9tarMhwWSLwmNUYT6gUQzZ,1710772280,2024-03-18T14:31:20,0.000049,,,,,,,Solana,SOL,GJRs4FwHtemZ5ZE9x3FNvJ8TMwitKTh21yxdRPqn7npE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.015348243
SolTransfer,244KAc2357QGzjSp3QsFPgsvqrGMwmJLFzBpnSYwDTntig45Q189aaaatXyjLvc6zPvabgZXSoGeMxDaPBZHRWy5,1710772232,2024-03-18T14:30:32,0.000025,,,,,,,Solana,SOL,3ekXRzXMYzc85c5bCeRwkn2eBeoug2PWHRHuSMxsJeq7,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5GkquDJffzMvGsXBQhAhyyb9rfLXFXJar7SWFsBWhDhmiVXuKpwrDKmyPAz6EqZgsDEG6pafPcSutR1vm5hXjAFp,1710772214,2024-03-18T14:30:14,0.000025,,,,,,,Solana,SOL,HAZ2SpkFjoaXhR3XCJrDxXrp3W8qzBPZq5y9CWxbGEwE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.5
SolTransfer,3Y6dEh2CwWm6iEN9UPFEGy8NAkTJLrnF6KxrDCGdLEu3WmofkftV2pCZictDPbuG1oh66qrLVRQimwwL2gaynVxs,1710772193,2024-03-18T14:29:53,0.000025,,,,,,,Solana,SOL,13Hxxtn39dMP1rmWc5MJdFpEnuc3x87jbrm8Jn79eQtf,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.499975
SolTransfer,3uwPt8oyiZDQ64Mf9pAw8Dwmiu9N3SESPMep8hno46uTFcANER4kjW8Z8XFxyLieiCReFphGhd6G9hbWnBmZbXcJ,1710772027,2024-03-18T14:27:07,0.000025,,,,,,,Solana,SOL,DD3wrFJPfZXX5rARgxQsGnxT7omTAbi1nYmE4NfdsJgn,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,3eSztCizpbbBH9exu9CQaM37a4MFcYYhVxNcfujFdYQrba4Lqnvf2wBzsQZEnSbt3uzJvq4wZij21v3UUBAwPPRJ,1710771965,2024-03-18T14:26:05,0.000025,,,,,,,Solana,SOL,DLWz1mL589DqUhg99tKVqgq5V3gZNdYVgFJ4LLShX52W,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,59JjqciReKUkS8LpnuQ8T5cKzLEoEn5RxJ6vDD9NBGit1k8gM92xsB8qYbBoDckZ7XkWxuZZ5NvejBzXjApTbifT,1710771890,2024-03-18T14:24:50,0.000025,,,,,,,Solana,SOL,DWaQCu963rR4p8E5RJdtFDK6S6w1QWvA3eig7Pc9f2kx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2jzv24fgJKN7iba7w9ADFyGNuSkZzMCPPMC2ub236J6keoWKj9APvShRsVUj9iWh5ZPuUXEdJh9UrteWX3qdLziA,1710771735,2024-03-18T14:22:15,0.000025,,,,,,,Solana,SOL,BcYWQLeytD8cnJawFccf6MpL1qmFzsNqPTTrt41Aiziy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.07
SolTransfer,5SU6Ps2wjmKybhP4j6P2rmsaqDmpdkpUbg1Ar31vvfRL323oZ6KovLfRSPuN6fsCNwFiXoDKTjkxFqTdSrERKiA4,1710771658,2024-03-18T14:20:58,0.000054,,,,,,,Solana,SOL,4NAqUpttXvSwdWMeWgzZ2iy4csySzAJvrAbweaGDHXEL,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,7
SolTransfer,3NVktkNy9bP2Ze8YgMGCBRHr5BoJznTENBec27ckZ6Wga47zPHCQD85oD3W3hRZ8J3JtEmAvQhHudDM1ktk2UKPW,1710771646,2024-03-18T14:20:46,0.000025,,,,,,,Solana,SOL,E5aFVgH3REJhF5rBQD2yTVp5DLNR3n8NesneHJfVfHBj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10
SolTransfer,5hRmwLr5drJhWd5wTYSuDviAUCVqpJkECEC8xjADUf2RRpn8aEnid2svqEdt7wfAYrYEaaGdCJhoRQ4ySnwLQLvB,1710771630,2024-03-18T14:20:30,0.000025,,,,,,,Solana,SOL,Ciqr7xQBogNf7moTKpoDHZGQZBWq8sMAKzJNnaB8WnBg,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.043653532
SolTransfer,iKTHjfcSYLJS4rP4q4erP4vQNtFhMyp9XpRFNSQvFHDUAaKw3B1dBQ3xhqeDHsyttf8nyoMNpCcsm13CdzEUSs9,1710771592,2024-03-18T14:19:52,0.000025,,,,,,,Solana,SOL,DEPErBeK3Ej3C5VRncMQJkmCcn7bCxKLHqEDSMxui3Lh,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,3f5VDxCQ7bvtXqjr6Syz7x1zQUr7qaTQqjjXkUV3x7y6iXvBPR6DuYyFJ5FYVisFYWNPo23qA93hkqrGrYQE9QKB,1710771569,2024-03-18T14:19:29,0.000005,,,,,,,Solana,SOL,FkkbwmNPcZ3eu7cG3d1seEBju87nb68ZDiCfMQ2X6SeV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.2
SolTransfer,KLpD1rmZNJE1KZKEan6afE7n3AR1ksM3JCwS5KeWtKJqRxcb1nQwbfFmodfNQMzV1sbKXDWV7yKGn5Aamr3yEvr,1710771566,2024-03-18T14:19:26,0.000055,,,,,,,Solana,SOL,Asyuz72ArUZ1yMW2WQtdwjCaN7uJN4iD41jKm6SY8e65,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,WS5s4CxSZZyUMc7nNBZ9EF3fUrF6BA1vHFepWyEwLcYRLmoYKUjacHHPfGjN7zRGBDHCPci7tHLyccyZbv7teuT,1710771565,2024-03-18T14:19:25,0.000054,,,,,,,Solana,SOL,AXmvcaxCAWAEmrciRtiwm64pAgr4RXetBug7soWypxu1,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5xHV7N1HrC9ZBTgLNSAwhe4buwGvbBdh1fPDMHyDBuVY6CN71By4VhWe2hirh2eNh9nvTHd56XLLmjuAkYVJoR3n,1710771553,2024-03-18T14:19:13,0.000025,,,,,,,Solana,SOL,G1qvCSPz8dAZ6DLtfWkUGdHJFGqJEwZGWsxcMBzVoH6d,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,ueagNZapwsbmPgtbmdhop2qgS8VJpYUGfMhPZvFrjqCsaiMeKReR9vVjEw1PLDKBYPRtLsy3kbxUGL1VmmP6Sq4,1710771490,2024-03-18T14:18:10,0.000054,,,,,,,Solana,SOL,Fp7mtUSjiRAkSemtfkzCR4LEDRAbHWPiSiT2KrbT6LHn,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.2
SolTransfer,3Az2wBPiWZpnNS6nmkxrdAQDStYvAzwGaabGEPnB96SxRUp7CMpVtJPZXsRkwTXKVLUA8oA2AxqJZUyDo28cdtVG,1710771362,2024-03-18T14:16:02,0.000025,,,,,,,Solana,SOL,Hq3mkt5KWfwfm2cNWZGvwDYcZwTc4B9D1jGSEkcKKs6H,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.025
SolTransfer,5cHrwGstot8RUbBxEovJikvGufYiTn27XbrPQ9qyVXBkmwpkYGkYNfHnALf3SCq175jpopbqYctVBW4zK2GHhLGV,1710771303,2024-03-18T14:15:03,0.000054,,,,,,,Solana,SOL,61XoBTjmhovBZEZohB1UZQvzbWEDuFfh26tMEsjPDyEJ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,5
SolTransfer,22jNmEiXv4bUERe8pHYBr6QLva23UzNv1b5J2NVwwyHtcax35F1ryfH6VFybGPRWVBatZZCUkzRjsddvyjsxCiwU,1710771147,2024-03-18T14:12:27,0.000025,,,,,,,Solana,SOL,GeXw6WgGz4nMLKwMrzxr7rHQvywgx7VAs6wpv5kgdTbS,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3Trzw45Ubgsbxuhgra64yAai99ZvDVsELkFspfXQ6CzDetP2tQ7pHtFVPdZosYPQrCRnbdJZSx6VLYXAd7KHU4xq,1710771142,2024-03-18T14:12:22,0.000025,,,,,,,Solana,SOL,BK1mHiW7Vyh2Mm9kcZgbw5RtnyDFbZdtqx8UWW2fQxQj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,56ubsuqQ5E4WFKg6cwvpGNTtpkRHUAqstNytoJD8a7WsNZyNckZo1CnmWXWCYavizzbEGahJQr3aR46o18NPTXiv,1710771116,2024-03-18T14:11:56,0.000054,,,,,,,Solana,SOL,Fp7mtUSjiRAkSemtfkzCR4LEDRAbHWPiSiT2KrbT6LHn,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.002
SolTransfer,56nHCEJwB6cKrVwnPis2NQUyUePxVTsUwGmeb9yuTgRsZBAXEdTUy1hMW85VsHpWU8aiRFuYDQQwS5V12yY965Uw,1710771062,2024-03-18T14:11:02,0.000025,,,,,,,Solana,SOL,HHMC9DiZnE4S6AXj4rhXpUiq7VnGfzB6yd6xJGJttTsw,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5AUZdidaAvakx3xerjA3Ds5dmXaoawVW9VKrTP9GJSGBHnDb7ysRtYoS1pV1vSAeBi9bVwPuL31FugxJJJvrisxq,1710770874,2024-03-18T14:07:54,0.000005,,,,,,,Solana,SOL,FkkbwmNPcZ3eu7cG3d1seEBju87nb68ZDiCfMQ2X6SeV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.8
SolTransfer,2gEa1cjer3Ya6ESY4TXHLWGchT9eNVdmwGHsrAZEK8NZhGUHe6nV9XGH7bs1yyh7EwoAWBwupGXmy4js62LLjQe8,1710770829,2024-03-18T14:07:09,0.000025,,,,,,,Solana,SOL,5VR3U5i9jJpY2eeorKYNGqh5DsrH6HPecwjzM5usj2iD,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2KtEoGZVd8TYMs8xQUrNWevM8HUWvtkMUTTECRokqnQBfTM7rpbN8T7G9JSdkwVEAXMnzYoZtfo4uPcy8XdM1Vne,1710770824,2024-03-18T14:07:04,0.000025,,,,,,,Solana,SOL,CfP5wXYk4qEQqH7xpYf97Kw6AWxWLvGweL3fcqunytMx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,M1LtQkQrWTAfynqxyGcnGvHKQVk5GxYVxPTt3kJM4V5Kot4GiyUNUZcbRiZjzNEjkga9UgogCGQVVXaxsUY8jAu,1710770820,2024-03-18T14:07:00,0.000025,,,,,,,Solana,SOL,2fZv9yj2LsQG938Hmir3T68fPNjkeQprpSJeB4PSZ3PC,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2wyghW4AkiJt9qU9oSLEjotXLgkWEB1rt9vUUaXFyDkzA4sXDBXzXW1sgSXwQ4Asmn6H4onUEDhpzv2ZucWTgN3G,1710770685,2024-03-18T14:04:45,0.000025,,,,,,,Solana,SOL,8w39J3gDBjuTwFieYsizgweYyjsEgZjf1pFUEVgcgyNs,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,2TYTozP5d92botwbkSxvwMf4aMWaejhi6u7qPWFm1HbfPkpkdXkddtAiaZrW89ntNMXBYmQRkRjg9N2trRujPv7Z,1710770653,2024-03-18T14:04:13,0.000013,,,,,,,Solana,SOL,H7ah8wqRzpuB9GaPmSgggdXbgbvD9iPAfjfXbhAj8DNN,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5kzg8XN27VKCmuJGKYii6eCQWrhuCiTz4bjd6NwLtFojEFGUNnyC2GNx5Mgw8HUek6Vwmx7RxfCYkNH1fJBnVXPd,1710770521,2024-03-18T14:02:01,0.000025,,,,,,,Solana,SOL,41NxrR44Hc7jsUy6ibwFc3tUBauQKDuoMwu3NmHf8yUV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2.22222
SolTransfer,MDtWk8DdJgMVVbHeuyNQpkbDkNqXCm1SzJXzzugHkJdc1NqLLU3G8vLUYyPXbKL95gkkCKTjhrUJxtTigPaJ9Pt,1710770248,2024-03-18T13:57:28,0.000054,,,,,,,Solana,SOL,F7Vpth5RWVDqvnAfwmdYcvswQ1GpVy6gEM9VzUiZxDgY,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.01
SolTransfer,5veaKznpB382tumCPk2uVZzHCShj6jWktQdsVg6TvhEBSbd42dvL8PkbSEH9iGJY6q89qmnjP1bt6VxYyp34xVZF,1710770123,2024-03-18T13:55:23,0.000025,,,,,,,Solana,SOL,3Hp6N4NtEJh1xGMALaFUhayyHDwKAJYPu3UETxvXZHf5,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2vpvtpWd12mBsT6yDh7Mf7UQ8MA6eyavJGS1dXg9tLhQVHonbtJSEFjsfxfsaht94TsqExovmozPPxomRVoMtBHD,1710770029,2024-03-18T13:53:49,0.000005,,,,,,,Solana,SOL,ByDk2Z2smqCbsQU6EoNdNqy78hi3bQj3Fr7xgTXwDeB8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4tddxAAXSj8QWakv3Bi2VBoStTeMQSV1yzba9Duspq4n79vsLd13cUsYozhwsXuw9nX2hpVPKkXJJk1dwJLsEFft,1710770017,2024-03-18T13:53:37,0.000054,,,,,,,Solana,SOL,EUs6Y5eg34HizoRyzMxXa1UY1QDjxguHwmvcVwPtgBbR,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.05
SolTransfer,5NYsTyDvVkif7dFFX7vktrAiET3Z6xn8koy2BbgBM43AoWuU3n4YR9VhzHeHMBJULN6fiC5Sigmiu1rzqThd3x6V,1710770010,2024-03-18T13:53:30,0.000025,,,,,,,Solana,SOL,2drHummgdLrXiwewDUBgzeBiGuYKuLapdMtNWB49hDJZ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,5X2znLSfFcDsFpPZMFEmnstqbnqyGmmguN8uFKV6EPrgahX5Jsjs2iVJP28CQ7MrgjWnRySAoYmExmNQ4SeGRraa,1710769997,2024-03-18T13:53:17,0.000025,,,,,,,Solana,SOL,FGScxjVSV2ztXtKqHX4srMYmgVgHfZVX61acduMCp8s6,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,1HkB4Zyit2s8Wxi5dFh2VPtKgpJZ1TcaZQjjH27sdywjFxnXtF21CCrxMikL8CZ815vegJn8kPQBmjhdhoLKZpX,1710769941,2024-03-18T13:52:21,0.000005,,,,,,,Solana,SOL,8mqcyR5Rb6gacUcywQ3THEW4uUdhXq5fgw32PbSoPDH7,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3wvQ7Ltc6Kg4gV1A7gteeJtSA3t7mFdZXRHAuV1eDe1m7FEJWnL9G2ffHTYFAHyMZCTpgYbvZPEcpXBuhwc94eeN,1710769931,2024-03-18T13:52:11,0.000025,,,,,,,Solana,SOL,9mWeNXZ2FZpMC5QpgMZH9LZqD71sLoHXJ1MymxpYFLV2,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.015
SolTransfer,3EshF3U6QYu5KdbVbUYM9YvE1NVSiDrBmNeqT25vKDQEfbsNiifB2H2eCDxqS4AtwG5MwJbcgXwn31PTbzyr3WQc,1710769925,2024-03-18T13:52:05,0.000025,,,,,,,Solana,SOL,CfP5wXYk4qEQqH7xpYf97Kw6AWxWLvGweL3fcqunytMx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,EdupEPYcHQwgwoNVKz4LKQ1hWexRB3p6qHP5cbCNmfMDnbtRq5S1WP1SS6PygcFbFFjLMNty7NDkXgkqWtNBb6c,1710769884,2024-03-18T13:51:24,0.000025,,,,,,,Solana,SOL,GKYbv4v789nuT9H7ANgRmU2LdDEokBCrfhpFdhWzgrf1,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,gJwH83bkqXpjaThmu5VXWHhPKJouApiuvTZMmDCsYjLjFUXef6Hia7pjdSxJd34kc2FhvHQVJ7UAbDRC94PdorN,1710769685,2024-03-18T13:48:05,0.000013,,,,,,,Solana,SOL,5YbAAPpzhGV9geV4A5oiqbjgYfKDKbiPS6KX6o2bPLXK,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,2deTRYasmikmR8wGfVgmQhx1jPUcJgUSbdypSMyLkcU4c7BNKejrZaSKRWG5Z4Yh3CbRzAcHa68K3WsK3Pz3NqpZ,1710769543,2024-03-18T13:45:43,0.000025,,,,,,,Solana,SOL,4dD5ZaTiT135TSDz1dAsuU8YkXAtEUS845WruwTH9Vif,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.0052
SolTransfer,3crxyTz2jyJoeJ6DatxZef1JaYh3jAMAjY9CUz4T5hv2AM3wsMzUR36ecKnGjTbyvG1JPGgNRUbHrdbNVZtoEDM2,1710769543,2024-03-18T13:45:43,0.000005,,,,,,,Solana,SOL,5CbitBv7q8TTDsrgnP7NKvMGRk31bmeV8d7pBgV5NHtB,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,4AejEyGE2LFRh86DNJvnhb4g1XaKpmSxx4yFaUPZ3FjAbpNEq8qBoNvd9rPwH8WfBqxEE6cm791KRHr4rJCJmJJu,1710769448,2024-03-18T13:44:08,0.000025,,,,,,,Solana,SOL,EGdsf3mdFW6didy6QFuQxRYadbm37Bq5CLRamahbt1n9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,5CJQysxmJZudf9MN3roNVmmghsX93MV1rXLceeEzdWBVsQxixgcsTALhpNBZBsSMAWKLKk9TGSy75isqw5iy6z5n,1710769367,2024-03-18T13:42:47,0.000025,,,,,,,Solana,SOL,8WeEBDWQktmb1Y2MDJmSqK52XAXx7s99bC1ohUcRJaa3,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10
SolTransfer,2JREaukPTCgkV2Xdk1wkzdAPyhEuzGAB1CFUc5ZaYnD1DCTTvXhRVN7VaUuBoFPAKsN3NtWcyGvGez657rfiNkPj,1710769337,2024-03-18T13:42:17,0.000005,,,,,,,Solana,SOL,9P7NviByh2cyFsyNBFk3cWbpKupHJDXmzonUTsdCtZ5a,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5gUXA5VZWdWWp51vsnzcbKc49Ssb4xdvq5rzRkVceE39etfbqNKTP3GVmDyAJd8i1ddAW6Qyn9P8tnf6YBvFFZBF,1710769182,2024-03-18T13:39:42,0.000025,,,,,,,Solana,SOL,6ZMMYgoRBBjzmBPV9SHrsKFKYAd1T25ZFitjoduSVyJX,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2LufCXQ8GD7S6ZMmNPMx1DTuLgBsuSWQCtxBPMrG1PvfyXc8JzbXW4qho1LRBxKD1JTzSZvHzEGxGFmpLRpwK8qZ,1710769181,2024-03-18T13:39:41,0.000025,,,,,,,Solana,SOL,HKkHB1wYPyGDgaP9QXbiuPk31zi3j2Ji5Tw7zBZRbvFy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,KkNXPt3cRSRg4J2ZDkvyiSmVQAs84n9dcczvg7AK6STvdYozikKyeBDhYYg4gcJBWWbX3Rzoyb1mNtN7iKuqU9p,1710769165,2024-03-18T13:39:25,0.000025,,,,,,,Solana,SOL,9fyh6boijpum3upkEhXzJAbM2W6BiRLnHdHAcd3Gg8y8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.5
SolTransfer,5DVcNrWaT47T3yKtjtPzULZjdG9vJzLeZNFdK1gLzeZQ72WbddTyhSA2ReFavXuYHroKvnd8vtNEPCNNCc1MLWim,1710769033,2024-03-18T13:37:13,0.000025,,,,,,,Solana,SOL,7eUFCUrzUCYV2pgoTZyz2eMsa5Y44DhkJZSYZV4LPKsJ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.1
SolTransfer,3byPdaHGeyfXCEqKpA7rMczPDnoxjtBDNdT2wotH1qiR8Z3SseHocq4Hvk3bY7igMWN3xBQjYvqK26KCmoiQnTyW,1710769027,2024-03-18T13:37:07,0.000025,,,,,,,Solana,SOL,3QpVHniYnFfbmMsLiVCZwLV47W24Q2wWmyg5dSd1Wud8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.05
SolTransfer,oBPJ3B6AqHTKGcwwkPJE27qVWf3c7UZTGPXrBGGeVUCbjGL9KZLfM8anVL9bCgcYAMAMWffHgraYqZSa1GHnKCN,1710769007,2024-03-18T13:36:47,0.000025,,,,,,,Solana,SOL,2vHKm49JJVuc9SYvs1ErmBh7Xnd8E6oDY8CwDyJRfDgx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3zJ567BV5QCQYfCstTMBDjJY2Dt49karyo8tVY6p3NSiyMm6ZdHXUdUitzXJVtuf6jz1dB7poVPFFYCSEibuRnb6,1710768943,2024-03-18T13:35:43,0.000025,,,,,,,Solana,SOL,BDnt7GtpUCJJ4Ro445dSB8fp8SJThybo2GtbHPNsLT4N,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4xRZEcjJ5c1fr1hfLz9piC7w3bcHXBcwD3oPNDzo1Qng4286CcYwrcaGJ596LqvagQGBKNcwbPHVFJPPaK5awvxX,1710768910,2024-03-18T13:35:10,0.000025,,,,,,,Solana,SOL,CepdRgr17Fh8c17pGHujPpagX83Xbwjz532kMaVgV3MH,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
